Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.00355910116893569,-8.90355110819141E-10,0.00276509793203532,0,0,0,0.112944371237152,5.09410057554706E-05,-2.31619284739531E-13,-2.01663682950217E-07,3.58755324524443E-05,2.93496587138638E-09,6.19533298942277E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/base_link.STL,,FR04-E120-1;FR04-E150-1;AX-12-18-A-2/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-4/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-4/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-2/ASM0002_ASM-1/PRT0006-1;FR04-E175-1,Coordinate System1,Axis_joint_203,joint_20,continuous,0.00025,0,0.017247,3.1416,0,-1.6319,base_linK,0,0,1,,,,,,,,,,,,0
right_arm_link_1,-6.07043906253324E-08,-0.0092320672392501,0.00517864249850522,0,0,0,0.00402029367652139,8.53462226825597E-07,1.70481192762851E-12,-1.05162131712832E-12,1.77130321667596E-06,2.51193243950453E-07,1.69099459342747E-06,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_arm_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_arm_link_1.STL,,FR04-H102-2,Origin_joint_1,Axis_joint_1,joint_1,continuous,0.00875,-0.05649,0.00275,3.1416,0,3.1416,base_link,0,1,0,,,,,,,,,,,,0
right_arm_link_2,-0.000528170386428509,-0.0352518252774793,0.00311828556966412,0,0,0,0.0866430294972451,2.18652500161555E-05,-8.94831167760344E-09,-1.89458955070907E-07,1.84666066901423E-05,2.01342587194598E-07,1.66635512730656E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_arm_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_arm_link_2.STL,,FR04-SC101-3;AX-12-18-A-8/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-8/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-10/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-10/ASM0002_ASM-1/PRT0006-1,Origin_joint_3,Axis_joint_3,joint_3,continuous,0,-0.02301,0.018,-1.5708,0,1.5708,right_arm_link_1,0,0,1,,,,,,,,,,,,0
right_arm_link_3,0.00415752095634414,0.0477168328995841,-0.01632646307713,0,0,0,0.0124405169193281,1.01511820933173E-05,-7.57219531539473E-09,-1.05248182395921E-12,3.65282468945607E-06,2.51193224626463E-07,9.92898397139804E-06,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_arm_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_arm_link_3.STL,,FR04-H102-3;FR04-E180-1,Origin_joint_5,Axis_joint_5,joint_5,continuous,0,-0.0574,0.0182,1.5708,0,3.1416,right_arm_link_2,1,0,0,,,,,,,,,,,,0
left_arm_link_1,-6.07043890848979E-08,-0.00923206723925154,0.00517864249850555,0,0,0,0.00402029367652146,8.53462226825606E-07,1.70481192659365E-12,-1.05162131482222E-12,1.77130321667598E-06,2.51193243950454E-07,1.69099459342749E-06,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_arm_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_arm_link_1.STL,,FR04-H102-1,Origin_joint_2,Axis_joint_2,joint_2,continuous,0.00875,0.05649,0.00275,3.1416,0,0,base_link,0,1,0,,,,,,,,,,,,0
left_arm_link_2,0.000496348530981308,-0.0352836471329275,0.00311828556966444,0,0,0,0.0866430294972451,2.18652500161555E-05,-8.94831167760773E-09,1.92394275517002E-07,1.84666066901423E-05,1.80510643393311E-07,1.66635512730656E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_arm_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_arm_link_2.STL,,FR04-SC101-4;AX-12-18-A-7/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-7/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-9/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-9/ASM0002_ASM-1/PRT0006-1,Origin_joint_4,Axis_joint_4,joint_4,continuous,0,-0.0230095805758358,0.0179999999999895,-1.5707963267949,0,-1.5707963267949,left_arm_link_1,0,0,1,,,,,,,,,,,,0
left_arm_link_3,-0.00415756019096616,0.0477168328995841,-0.0163264631919699,0,0,0,0.0124405169193281,1.01511820933173E-05,7.57560493925653E-09,-1.05248182431746E-12,3.65282468945607E-06,2.51193263274454E-07,9.92898397139806E-06,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_arm_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_arm_link_3.STL,,FR04-H102-4;FR04-E180-2,Origin_joint_6,Axis_joint_6,joint_6,continuous,0,-0.0573999999999997,0.0182000000000009,1.5707963267949,0,3.14159265358979,left_arm_link_2,1,0,0,,,,,,,,,,,,0
torso_link,2.63162407828851E-08,0.032409044434122,-0.00131922984856171,0,0,0,0.0150306588580906,1.22995746902599E-05,-5.36004120419293E-12,4.57561584526798E-15,1.26743899445148E-05,-4.84169136516327E-07,1.42781332295549E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/torso_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/torso_link.STL,,FR04-E131-1,Origin_joint_19,Axis_joint_19,joint_19,fixed,0.00825000000000042,0,-0.0737500000000006,1.5707963267949,0,1.5707963267949,base_link,0,0,0,,,,,,,,,,,,0
right_leg_link_1,-0.0130433690693261,-0.00232565548787897,0.000953577437985437,0,0,0,0.0465444227419532,7.24109241174826E-06,5.52407893798063E-08,1.90926615293954E-07,1.32071311548595E-05,-1.46766022304875E-09,1.18450916288587E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_1.STL,,FR04-HC110-1;AX-12-18-A-13/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-13/ASM0002_ASM-1/PRT0006-1,Origin_joint_9,Axis_joint_9,joint_9,continuous,-0.0160000000000004,0,0,0,0,0,torso_link,0,0,1,,,,,,,,,,,,0
right_leg_link_2,-0.0129843075496472,-0.0436689123978273,-0.000466568121460509,0,0,0,0.087395965925078,2.07330711638692E-05,1.89458955070831E-07,-1.92394275516865E-07,1.89034952338267E-05,-7.78205227092172E-08,1.89379045179429E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_2.STL,,FR04-SC110-1;AX-12-18-A-17/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-17/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-19/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-19/ASM0002_ASM-1/PRT0006-1,Origin_joint_11,Axis_joint_11,joint_11,continuous,0,-0.0417999999999986,0,0,0,0,right_leg_link_1,1,0,0,,,,,,,,,,,,0
right_leg_link_3,0.0139999999999992,0.033556383206639,0.0151934897642462,0,0,0,0.00701486534628872,5.15587753735926E-06,-8.62765575531373E-20,-3.58175997697015E-20,3.83307916350282E-06,-4.23987865116599E-07,7.34905050588702E-06,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_3.STL,,FR04-H120-1,Origin_joint_13,Axis_joint_13,joint_13,continuous,0,-0.0744000000000003,-0.0145000000000005,0,0,3.14159265358979,right_leg_link_2,1,0,0,,,,,,,,,,,,0
right_leg_link_4,-0.013367992566117,0.021128064175969,0.0130554015027963,0,0,0,0.0856772163480855,2.17028956622458E-05,7.45122817651758E-20,-2.01342587194575E-07,2.20441592245027E-05,1.82085534033286E-07,1.30559757952079E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_4.STL,,FR04-X101-1;AX-12-18-A-20/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-20/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-22/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-22/ASM0002_ASM-1/PRT0006-1,Origin_joint_15,Axis_joint_15,joint_15,continuous,0,0.075,0.0145000000000002,-1.5707963267949,0,3.14159265358979,right_leg_link_3,1,0,0,,,,,,,,,,,,0
right_leg_link_5,0.000199999992457914,-0.0271016298640743,0.00578156165290527,0,0,0,0.0145032303847988,5.46558889534122E-06,6.68157958106957E-17,6.34590720150547E-16,1.36797822725631E-05,6.23591718166461E-15,9.53948774258591E-06,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/right_leg_link_5.STL,,FR04-H101-1;FR04-E160-1,Origin_joint_17,Axis_joint_17,joint_17,continuous,-0.0138,0,-9.99999999997669E-05,1.5707963267949,0,-1.5707963267949,right_leg_link_4,1,0,0,,,,,,,,,,,,0
left_leg_link_1,-0.013043369069326,-0.00238489227282189,-0.00095357743798509,0,0,0,0.0465444227419532,7.24109241174826E-06,3.44088455785087E-08,-1.90926615293941E-07,1.32071311548595E-05,-1.46766022304846E-09,1.18450916288587E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_1.STL,,FR04-HC110-2;AX-12-18-A-11/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-11/ASM0002_ASM-1/PRT0006-1,Origin_joint_10,Axis_joint_10,joint_10,continuous,0.016,0,0,3.14159265358979,0,-3.14159265358979,torso_link,0,0,1,,,,,,,,,,,,0
left_leg_link_2,0.0129843075496483,-0.0437004601006382,-0.000498115824349318,0,0,0,0.087395965925078,2.07330711638695E-05,-1.92394275517343E-07,1.89458955067263E-07,1.89034952338267E-05,-7.78205227092368E-08,1.89379045179425E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_2.STL,,FR04-SC110-2;AX-12-18-A-16/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-16/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-18/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-18/ASM0002_ASM-1/PRT0006-1,Origin_joint_12,Axis_joint_12,joint_12,continuous,0,-0.0418000000000007,0,3.14159265358979,0,-3.14159265358979,left_leg_link_1,1,0,0,,,,,,,,,,,,0
left_leg_link_3,-0.0140000000000281,0.0335563832066419,0.0151934897642271,0,0,0,0.00701486534628872,5.1558775373593E-06,3.03138649127152E-19,-2.1118104131574E-18,3.83307916350283E-06,-4.23987865116592E-07,7.34905050588706E-06,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_3.STL,,FR04-H120-2,Origin_joint_14,Axis_joint_14,joint_14,continuous,0,-0.0743999999999758,-0.0145000000001237,0,0,-3.14159265358979,left_leg_link_2,1,0,0,,,,,,,,,,,,0
left_leg_link_4,0.0134001731396249,0.0210958836024549,0.0130554015027963,0,0,0,0.0856772163480854,2.17028956622458E-05,-2.49349063667142E-19,1.80510643393132E-07,2.20441592245027E-05,2.02917477834786E-07,1.30559757952079E-05,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_4.STL,,FR04-X101-2;AX-12-18-A-21/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-21/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-23/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-23/ASM0002_ASM-1/PRT0006-1,Origin_joint_16,Axis_joint_16,joint_16,continuous,0,0.0750000000000029,0.0144999999999943,-1.5707963267949,0,3.14159265358979,left_leg_link_3,1,0,0,,,,,,,,,,,,0
left_leg_link_5,-0.00019999999247404,0.027101629864075,-0.00578156174805482,0,0,0,0.0145032303847987,5.46558889534117E-06,6.6836357239274E-17,-6.3553817952006E-16,1.36797822725629E-05,-6.23589339895925E-15,9.53948774258582E-06,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp1/meshes/left_leg_link_5.STL,,FR04-H101-2;FR04-E160-2,Origin_joint_18,Axis_joint_18,joint_18,continuous,0.0138000000000007,0,-9.9999999999989E-05,-1.5707963267949,0,1.5707963267949,left_leg_link_4,1,0,0,,,,,,,,,,,,0
